[2026-05-21T06:31:19.237Z] GET https://westkdemo.sensorsdata.cn/sbp/static/src_style-importer_js.9656e097.js → 200 (517ms, 157B)
[2026-05-21T06:31:19.237Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/extension._sensorsdata_scene_workbench_extension.js?_v=0.9859434047915955 → 200 (559ms, 78351B)
[2026-05-21T06:31:19.237Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/intl/en-us.json?v=1779345079180 → 200 (522ms, 18490B)
[2026-05-21T06:31:19.237Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/accounts/current/all/permissions?operations=11048,11049,11050,11051,11052,11001,11002,11011,11012,1031,1032,1036,11033,11032,11042,11030,11055,11056,11037,11038,11040,11041,1001,1002,11043,11044,11045,11046,98010,98007,98001,98003,98008,11016,11047,11003,11017,4901,4902,4903,4904,4905,4906,4907,4908,1028,2033,11053,11054 → 200 (522ms, 1083B)
[2026-05-21T06:31:19.237Z] GET https://westkdemo.sensorsdata.cn/api/config → 200 (522ms, 1865B)
[2026-05-21T06:31:19.761Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/extension._sens_extension_sensors_ai_assistant.js?_v=0.17557091318580742 → 200 (209ms, ?B)
[2026-05-21T06:31:19.795Z] PUT https://westkdemo.sensorsdata.cn/api/v2/sbp/navigation/menu/record → 200 (175ms, ?B)
[2026-05-21T06:31:19.796Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/intl/en-us.json?v=1779345079489 → 200 (174ms, ?B)
[2026-05-21T06:31:19.966Z] GET https://westkdemo.sensorsdata.cn/sbp/static/13f56803719f4f2a.svg → 200 (33ms, ?B)
[2026-05-21T06:31:19.966Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/ange-picker_lib-nm_sc_rule-editor-realtime_-21acc9.b6fe45d7.js → 200 (139ms, ?B)
[2026-05-21T06:31:19.966Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_ctrl_tinycolor_module_public_api.d38dc6f1.js → 200 (132ms, ?B)
[2026-05-21T06:31:19.967Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_slot-manage-_75cd1.4dd73bb9.js → 200 (133ms, ?B)
[2026-05-21T06:31:19.967Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/vendors-nm_xlsx_xlsx.480ac4d4.js → pending (?ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/_f6a4-_9ac9-_2887.813759e0.js → 200 (137ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_sef_crypto-js-trimed_crypto-js-trimed_min.acbf06a4.js → 200 (138ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_sdutils_nm_immer_immer_module.e379bccd.js → 200 (138ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_react-windowm-_b85b1.9ec5bdc9.js → 200 (139ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_dom-align-web.bdefed5c.js → 200 (140ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_rc-align-_fdee0.47eb2202.js → 200 (140ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_rc-animate_Animate-_72420.6330a71d.js → 200 (140ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_rc-trigger-_d8a61.90b9ae89.js → 200 (143ms, ?B)
[2026-05-21T06:31:19.968Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_rc-calendar-_2b4e1.e5ac0a11.js → 200 (143ms, ?B)
[2026-05-21T06:31:19.969Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_resize-observer-polyfill_ResizeObserver.5203d6aa.js → 200 (142ms, ?B)
[2026-05-21T06:31:19.969Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_intersection-observer_intersection-observer.c2bde562.js → 200 (143ms, ?B)
[2026-05-21T06:31:19.969Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_ahooks-_100f1.f0e78f84.js → 200 (144ms, ?B)
[2026-05-21T06:31:19.969Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_tanstack_query-core_build_lib_mjs.60e2dda8.js → 200 (144ms, ?B)
[2026-05-21T06:31:19.970Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/sive_en_7Czh-cn_7Czh-tw_7Cja_7Cth-webpack_s-4665cf.ae03eef3.css → 200 (28ms, ?B)
[2026-05-21T06:31:19.970Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/sive_en_7Czh-cn_7Czh-tw_7Cja_7Cth-webpack_s-4665cf.ae03eef3.js → 200 (147ms, ?B)
[2026-05-21T06:31:20.034Z] GET https://westkdemo.sensorsdata.cn/api/v2/sbp/ui-extensions/scene_workbench_extension/nm_html2canvas_html2canvas.7b6c4cbc.js → pending (?ms, ?B)
[2026-05-21T06:31:20.072Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_ahooks-_05a11.5f339f59.js → pending (?ms, ?B)
[2026-05-21T06:31:20.083Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_fflatem_browser.ee4f1728.js → pending (?ms, ?B)
[2026-05-21T06:31:20.094Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_react-to-pdf_nmpdfpdf_min.d4dcfbab.js → pending (?ms, ?B)
[2026-05-21T06:31:20.095Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_sef__sef_entry_module.24da6bd0.css → 200 (?ms, ?B)
[2026-05-21T06:31:20.095Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_sef__sef_entry_module.24da6bd0.js → pending (?ms, ?B)
[2026-05-21T06:31:20.147Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/module._sensorsdata_srp_global.js?_v=0.9062780183502699 → 200 (591ms, 25916B)
[2026-05-21T06:31:20.475Z] POST https://westkdemo.sensorsdata.cn/api/v2/sbp/errorcode/report → 200 (263ms, 21B)
[2026-05-21T06:31:20.789Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/vendors-node_modules_pnpm_sc_permission_1_0_0_node_modules_sc_permission_index_js-node_module-92785f.6c40fc87.js → 200 (286ms, ?B)
[2026-05-21T06:31:20.789Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/node_modules_pnpm_sc_tiger_2_0_2__sc_intl_1_7_0_react-dom_18_2_0_react_18_2_0__react_18_2_0__-3d29bc1.4f82e676.js → 200 (162ms, 63381B)
[2026-05-21T06:31:20.790Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/src_index_js-webpack_sharing_consume_default_sc_tiger_sc_tiger-webpack_sharing_consume_defaul-374725.68e3a960.css → 200 (100ms, 52768B)
[2026-05-21T06:31:20.790Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/src_index_js-webpack_sharing_consume_default_sc_tiger_sc_tiger-webpack_sharing_consume_defaul-374725.ce693403.js → 200 (173ms, 77572B)
[2026-05-21T06:31:20.964Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/vendors-node_modules_pnpm_sc_rule-editor_8_0_7__sc_reminder_2_0_4__sef_runtime_1_0_0__babel_c-4b4bed.e4d63a8e.js → 200 (111ms, ?B)
[2026-05-21T06:31:20.964Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_global/node_modules_pnpm_moment_2_29_4_node_modules_moment_locale_sync_recursive_en_7Czh-cn_7Czh-tw_-6142a8.59913043.js → 200 (111ms, ?B)
[2026-05-21T06:31:21.145Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/module._sensorsdata_srp_report.js?_v=0.5643513608826088 → 200 (81ms, 37895B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_date-range-picker-v3_7_1_2__sc_reminder_2_0_4__sef_runtime_1_0_0__b-aca92c.4b12e178.js → pending (?ms, ?B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_sc_zarm_1_0_2__sc_intl_1_7_0_react-dom_18_2_0_react_18_2_0__react_1-d6ae9e.d7c7f33d.js → 200 (371ms, 240734B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_cbc_anchor-property-selector_3_1_1_prop-types_15_8_1_react-dom_18_2-d22dd4.44606dc5.js → pending (?ms, ?B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/_srp_common-components_src_ItemTooltip_index_tsx-_srp_common-components_src_NumberInput_index-1e9030.5977cdf3.js → pending (?ms, ?B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_sc_charts_0_5_0__antv_g2_104_2_26_bufferutil_4_0_8_react-dom_18_2_0-a80ad0.6719b0a7.js → pending (?ms, ?B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/_srp_materials_src_index_js-node_modules_pnpm_date-range-picker-v3_7_1_2__sc_reminder_2_0_4__-ca2615.bbe661c8.css → 200 (190ms, 168735B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/_srp_materials_src_index_js-node_modules_pnpm_date-range-picker-v3_7_1_2__sc_reminder_2_0_4__-ca2615.1e825835.js → pending (?ms, ?B)
[2026-05-21T06:31:21.251Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/_srp_chart-filter_src_index_js-_srp_global-filter_src_index_js-_srp_report-navigate_src_index-a47088.ef46db37.css → 200 (76ms, ?B)
[2026-05-21T06:31:21.252Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/_srp_chart-filter_src_index_js-_srp_global-filter_src_index_js-_srp_report-navigate_src_index-a47088.097a7249.js → pending (?ms, ?B)
[2026-05-21T06:31:21.252Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/node_modules_pnpm_date-range-picker-v3_7_1_2__sc_reminder_2_0_4__sef_runtime_1_0_0__babel_cor-c10436.890f5a4f.css → 200 (213ms, 670229B)
[2026-05-21T06:31:21.252Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/src_miniapps_index_ts-src_models_index_ts-src_routes_index_tsx-src_utils_registExtensions_ts.6689fba4.js → pending (?ms, ?B)
[2026-05-21T06:31:22.585Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_sc_rule-editor_8_0_7__sc_reminder_2_0_4__sef_runtime_1_0_0__babel_c-4b4bed.556ca961.js → pending (?ms, ?B)
[2026-05-21T06:31:22.585Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/node_modules_pnpm_moment_2_29_4_node_modules_moment_locale_sync_recursive_en_7Czh-cn_7Czh-tw_-f36b2a.2fe3c7a7.js → pending (?ms, ?B)
[2026-05-21T06:31:22.780Z] GET blob:https://westkdemo.sensorsdata.cn/8667c284-9981-417f-bee9-cbf33a185f14 → pending (?ms, ?B)
[2026-05-21T06:31:22.799Z] GET blob:https://westkdemo.sensorsdata.cn/0528f463-3b7d-4440-936e-434aefe5c491 → pending (?ms, ?B)
[2026-05-21T06:31:22.961Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/src_miniapps_components_Mobile_Toolbar_index_tsx.daf27395.js → pending (?ms, ?B)
[2026-05-21T06:31:22.961Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/vendors-node_modules_pnpm_sc_rule-editor_8_0_7__sc_reminder_2_0_4__sef_runtime_1_0_0__babel_c-4676d9.5f3e24a5.js → pending (?ms, ?B)
[2026-05-21T06:31:22.961Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_sensorsdata_srp_report/node_modules_pnpm_moment_2_29_4_node_modules_moment_locale_sync_recursive_en_7Czh-cn_7Czh-tw_-be080c.0eca196e.js → pending (?ms, ?B)
[2026-05-21T06:31:22.961Z] GET https://westkdemo.sensorsdata.cn/modules/blitzreport/_srp_extension_charts/extension._srp_extension_charts.js?_v=0.8097607749436603 → pending (?ms, ?B)
[2026-05-21T06:31:22.962Z] GET https://westkdemo.sensorsdata.cn/api/v2/blitzreport/system_config/config → pending (?ms, ?B)
[2026-05-21T06:31:23.393Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/-nm_sc_ai-components_src_ts-nm_sc_ai-store_src_tsx.b47db8e6.js → pending (?ms, ?B)
[2026-05-21T06:31:23.404Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-webgpu-core_nm_gl-matrixm.fcf88bcf.js → 200 (120ms, 54090B)
[2026-05-21T06:31:23.405Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_classnames.429a792a.js → 200 (106ms, 788B)
[2026-05-21T06:31:23.405Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_micromark-core-commonmark-_63430.de193a32.js → 200 (117ms, 37620B)
[2026-05-21T06:31:23.410Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_algorithm_nm_antv_utilm-_5f560.ec991689.js → 200 (105ms, 26563B)
[2026-05-21T06:31:23.410Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_path-utilm-_732c0.8839bfaf.js → 200 (105ms, 21074B)
[2026-05-21T06:31:23.410Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-base_nm_antv_g-mathm.b5aa097d.js → 200 (101ms, 12569B)
[2026-05-21T06:31:23.410Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-basem-_cec00.80918701.js → 200 (212ms, 83105B)
[2026-05-21T06:31:23.411Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_algorithm-_da570.fda72dea.js → 200 (112ms, 64541B)
[2026-05-21T06:31:23.411Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g6-core.495ff6ff.js → 200 (199ms, 164835B)
[2026-05-21T06:31:23.411Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-canvasm-_a31b0.c886a098.js → 200 (211ms, 53438B)
[2026-05-21T06:31:23.417Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-svgm.da161ae4.js → 200 (106ms, 43587B)
[2026-05-21T06:31:23.418Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g6-plugin_nm_antv_scalem.d5613541.js → 200 (203ms, 37172B)
[2026-05-21T06:31:23.418Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g6-plugin-_25210.b91c8e75.js → 200 (238ms, 120322B)
[2026-05-21T06:31:23.419Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_hierarchy_build_hierarchy.d7bdbd9e.js → 200 (96ms, 12598B)
[2026-05-21T06:31:23.419Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_vfile.80138854.js → 200 (92ms, 7012B)
[2026-05-21T06:31:23.419Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/pring_shared_react-spring_shared_modern_mjs-_79220.6efb0288.js → 200 (203ms, 17992B)
[2026-05-21T06:31:23.419Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/vendors-nm_antv_x6.bffba22b.js → 200 (521ms, 327149B)
[2026-05-21T06:31:23.420Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_x6-common.9713374f.js → 200 (313ms, 72904B)
[2026-05-21T06:31:23.420Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_x6-geometry.bf3db1ef.js → 200 (209ms, 67401B)
[2026-05-21T06:31:23.420Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_sc_ai-store_nm_zustandm_mjs-_7dde1.02bda726.js → 200 (203ms, 1036B)
[2026-05-21T06:31:23.420Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/vendors-nm_antv_g2m.3b26579d.js → pending (?ms, ?B)
[2026-05-21T06:31:23.420Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_utilm-_acd81.80af222d.js → 200 (408ms, 48090B)
[2026-05-21T06:31:23.421Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g-mathm-_13520.33fdf7b6.js → 200 (229ms, 9600B)
[2026-05-21T06:31:23.421Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-litem-_86320.705019cb.js → pending (?ms, ?B)
[2026-05-21T06:31:23.421Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_d3-shape_src-_c3251.5bf65366.js → 200 (387ms, 33523B)
[2026-05-21T06:31:23.421Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_scalem.2f5a7278.js → 200 (532ms, 39894B)
[2026-05-21T06:31:23.422Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_vendor_nm_d3-array_src.74a7c60c.js → 200 (374ms, 17521B)
[2026-05-21T06:31:23.422Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-camera-apim-_5df80.f422fb35.js → 200 (312ms, 7233B)
[2026-05-21T06:31:23.422Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/ntv_g2_nm_antv_g-dom-mutation-observer-apim-_51830.203625d2.js → 200 (367ms, 5832B)
[2026-05-21T06:31:23.422Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-web-animations-apim-_06560.88865743.js → 200 (550ms, 28283B)
[2026-05-21T06:31:23.422Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_component_nm_antv_g-litem.bb35cfa2.js → pending (?ms, ?B)
[2026-05-21T06:31:23.423Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_component_nm_antv_scalem.a3e0520c.js → 200 (616ms, 37922B)
[2026-05-21T06:31:23.423Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_svg-path-parser.2bdd142c.js → 200 (517ms, 14083B)
[2026-05-21T06:31:23.423Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/_g2_nm_antv_component_nm_antv_g-camera-api-2546640.97054cfa.js → 200 (473ms, 7255B)
[2026-05-21T06:31:23.423Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/mponent_nm_antv_g-dom-mutation-observer-ap-aaba450.17a8807e.js → 200 (470ms, 5832B)
[2026-05-21T06:31:23.424Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/tv_component_nm_antv_g-web-animations-api_-36355a0.59111809.js → 200 (536ms, 28289B)
[2026-05-21T06:31:23.424Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_componentm-_e4950.47d63890.js → pending (?ms, ?B)
[2026-05-21T06:31:23.424Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_d3-scale-chromatic_src.b91a2f4a.js → 200 (698ms, 30288B)
[2026-05-21T06:31:23.424Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_coord_coordinate_min.67574d5b.js → 200 (657ms, 34299B)
[2026-05-21T06:31:23.424Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_vendor_nm_d3-hierarchy_src.84b84e9e.js → 200 (684ms, 14966B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_d3-quadtree_src.22bea4ca.js → 200 (678ms, 5151B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_vendor_nm_d3-force_src.181aede7.js → 200 (701ms, 10945B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_d3-geo_src.b0b5e0ec.js → pending (?ms, ?B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-plugin-image-loaderm-_f3b10.b5cc7689.js → pending (?ms, ?B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-plugin-canvas-pickerm-_84ad0.3884d5ac.js → pending (?ms, ?B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/m_antv_g2_nm_antv_g-plugin-canvas-rendererm-_66eb0.b5f37677.js → pending (?ms, ?B)
[2026-05-21T06:31:23.425Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_g2_nm_antv_g-canvasm-_04bd0.a52ad415.js → pending (?ms, ?B)
[2026-05-21T06:31:23.426Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_rc-motion-_30371.922cf44b.js → pending (?ms, ?B)
[2026-05-21T06:31:23.427Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/vendors-nm_react-syntax-highlighterm.c1d5709f.js → pending (?ms, ?B)
[2026-05-21T06:31:23.427Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/vendors-nm_refractor.98f2d4f1.js → pending (?ms, ?B)
[2026-05-21T06:31:23.428Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_refractor_core.a711b784.js → pending (?ms, ?B)
[2026-05-21T06:31:23.428Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_unified-_1fb61.39379ca9.js → pending (?ms, ?B)
[2026-05-21T06:31:23.429Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_micromark-_f3850.61b5e70c.js → pending (?ms, ?B)
[2026-05-21T06:31:23.429Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_mdast-util-from-markdown-_44241.0b6fb1cc.js → pending (?ms, ?B)
[2026-05-21T06:31:23.430Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_mdast-util-to-hast-_4e731.a43828cf.js → pending (?ms, ?B)
[2026-05-21T06:31:23.436Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_property-information.a7862e0e.js → pending (?ms, ?B)
[2026-05-21T06:31:23.436Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_parse5.00cf5e33.js → pending (?ms, ?B)
[2026-05-21T06:31:23.437Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_hast-util-to-parse5_nm_property-information.eb0f80d0.js → pending (?ms, ?B)
[2026-05-21T06:31:23.437Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_micromark-extension-gfm-autolink-literal-_7db71.a371e62d.js → pending (?ms, ?B)
[2026-05-21T06:31:23.438Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_micromark-extension-gfm-table-_3ea91.5c328009.js → pending (?ms, ?B)
[2026-05-21T06:31:23.438Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_mdast-util-to-markdown-_2c041.5e81c47e.js → pending (?ms, ?B)
[2026-05-21T06:31:23.438Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_mousetrap_mousetrap.f8ed3118.js → pending (?ms, ?B)
[2026-05-21T06:31:23.439Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_antv_x6-plugin-scroller-_b36e1.252ddeae.js → pending (?ms, ?B)
[2026-05-21T06:31:23.444Z] GET https://westkdemo.sensorsdata.cn/modules/saiext/_sens_extension_sensors_ai_assistant/nm_sql-formatterm.0538370e.js → pending (?ms, ?B)
